x,y,z
343100.0,4270950.0,1882.06445312
343150.0,4270900.0,1871.96838379
343150.0,4270950.0,1870.22363281
343200.0,4270900.0,1864.12329102
343200.0,4270950.0,1864.82495117
343250.0,4270900.0,1857.09399414
343250.0,4270950.0,1858.30383301
343300.0,4270900.0,1852.96362305
343300.0,4270950.0,1853.67102051
343350.0,4270900.0,1845.92797852
343350.0,4270950.0,1845.67175293
343400.0,4270900.0,1841.99243164
343400.0,4270950.0,1842.60009766
343450.0,4270900.0,1835.85144043
343450.0,4270950.0,1831.6829834
343500.0,4270900.0,1831.43395996
343500.0,4270950.0,1828.5645752
343550.0,4270900.0,1831.27355957
343550.0,4270950.0,1826.55480957
343600.0,4270900.0,1826.64038086
343600.0,4270950.0,1820.01989746
343650.0,4270900.0,1821.62133789
343650.0,4270950.0,1818.51025391
343700.0,4270900.0,1816.74035645
343700.0,4270950.0,1815.25061035
343750.0,4270900.0,1812.89465332
343750.0,4270950.0,1811.02246094
343800.0,4270900.0,1808.68701172
343800.0,4270950.0,1806.74645996
343850.0,4270900.0,1804.57092285
343850.0,4270950.0,1803.26745605
343900.0,4270900.0,1800.3223877
343900.0,4270950.0,1799.05700684
343950.0,4270900.0,1795.17053223
343950.0,4270950.0,1797.2578125
344000.0,4270900.0,1791.4901123
344000.0,4270950.0,1790.96850586
344050.0,4270900.0,1787.44836426
344050.0,4270950.0,1789.44384766
344100.0,4270900.0,1782.96936035
344100.0,4270950.0,1785.5012207
344150.0,4270900.0,1779.41149902
344150.0,4270950.0,1778.68078613
329950.0,4270850.0,-2044.7479248
330000.0,4270850.0,-2028.06054688
330050.0,4270850.0,-2011.37316895
330100.0,4270850.0,-1994.68579102
330150.0,4270850.0,-1977.99829102
330200.0,4270850.0,-1961.31091309
330250.0,4270850.0,-1944.62353516
330300.0,4270850.0,-1927.93615723
330350.0,4270850.0,-1911.2487793
330400.0,4270850.0,-1894.56140137
330450.0,4270850.0,-1876.54040527
330500.0,4270850.0,-1857.74719238
330550.0,4270850.0,-1838.95410156
330600.0,4270850.0,-1820.16101074
330650.0,4270850.0,-1801.36791992
330700.0,4270850.0,-1782.57470703
330750.0,4270850.0,-1763.78161621
330800.0,4270850.0,-1744.98852539
330850.0,4270850.0,-1726.19543457
330900.0,4270850.0,-1707.40234375
330950.0,4270850.0,-1688.60913086
331000.0,4270850.0,-1669.81604004
331050.0,4270850.0,-1651.02294922
331100.0,4270850.0,-1632.2298584
331150.0,4270850.0,-1613.43664551
331200.0,4270850.0,-1594.64355469
331250.0,4270850.0,-1574.36425781
